post_title,post_url,author_name,author_url,response_count,response_latest_time
通州八通线求租一个一居室,https://www.douban.com/group/topic/260380935/,大山,https://www.douban.com/people/200204664/,0,2022-02-18 15:34:00
龙泽苑东区  龙泽地铁站 13号线  价格便宜 装修好,https://www.douban.com/group/topic/260380747/,小猪猪i,https://www.douban.com/people/121112811/,1,2022-02-18 15:32:00
2直租 无中介费无服务费 5号线北苑路北  奥森北门 林奥独卫厅卧出租 和亚运村附近的房源 需要联系15701567270同微,https://www.douban.com/group/topic/260380722/,水月蓝心,https://www.douban.com/people/251750493/,0,2022-02-18 15:32:00
霍营紫金新干线四区,https://www.douban.com/group/topic/260380671/,Unique1,https://www.douban.com/people/237668698/,1,2022-02-18 15:32:00
北京邮电大学家属院，急转租！限男生，2.19可入住,https://www.douban.com/group/topic/260380649/,微光,https://www.douban.com/people/188526490/,0,2022-02-18 15:31:00
！八通线四惠到管庄300米 1800-3000个人直租 无中介费 需要可联系15010676544微,https://www.douban.com/group/topic/260380379/,我拿青春赌明天,https://www.douban.com/people/251750495/,0,2022-02-18 15:28:00
六号线物资学院新建村高层，三户朝南主卧阳台，次卧飘窗，🉑整租🉑分租，下楼地铁站，押一付一，没有中介费包物业取暖。,https://www.douban.com/group/topic/260380175/,故巷旧梦,https://www.douban.com/people/251750496/,0,2022-02-18 15:26:00
1整租三环十里河精装复式近地铁500米地铁10分钟直达国贸,https://www.douban.com/group/topic/260379934/,醉沙疆,https://www.douban.com/people/251750030/,0,2022-02-18 15:23:00
求租两居室 十里堡/传媒大学,https://www.douban.com/group/topic/260379911/,Rosenthal,https://www.douban.com/people/175083298/,1,2022-02-18 15:23:00
5号线天通苑房！！挨着地铁，正规主卧2500，次卧，明间，单间700都出租，没有杂费可以月付，押一付一。,https://www.douban.com/group/topic/260379608/,柠檬为何心酸,https://www.douban.com/people/251750029/,0,2022-02-18 15:19:00
中日医院 对面 樱花园 一居,https://www.douban.com/group/topic/260379532/,天天要开心,https://www.douban.com/people/250711067/,2,2022-02-18 15:19:00
5号线北苑路北 立水桥 天通苑 海量房源便宜租 无任何中介费服务费 各种整租单间全都有 介绍有红包,https://www.douban.com/group/topic/260379483/,豆豆,https://www.douban.com/people/248778821/,0,2022-02-18 15:18:00
地铁4/16号线 房东直租 单间带独立卫生间厨房 2500元,https://www.douban.com/group/topic/260379479/,是个好爸比,https://www.douban.com/people/206635217/,0,2022-02-18 15:18:00
转租地铁16号线永旺家园二区厅卧带阳台，离地铁口非常近，房租2700一个月。,https://www.douban.com/group/topic/260379428/,听风暖,https://www.douban.com/people/238422639/,0,2022-02-18 15:18:00
转租东二环附近房子,https://www.douban.com/group/topic/260379392/,！。,https://www.douban.com/people/233216671/,1,2022-02-18 15:17:00
转租 6号线褡裢坡地铁200米朝南主卧带阳台(近地铁隔壁黄渠公园免费球场)加微信聊,https://www.douban.com/group/topic/260379323/,Terry,https://www.douban.com/people/215366197/,9,2022-02-18 15:16:00
次卧出租！！立水桥合立方小区，三室两卫   朝南，人少面积大，地铁对面，黄金位置15311991005,https://www.douban.com/group/topic/260379286/,心已赠人,https://www.douban.com/people/251750028/,1,2022-02-18 15:16:00
马南里小区（望京-来广营）,https://www.douban.com/group/topic/260379104/,小鹿,https://www.douban.com/people/142192299/,0,2022-02-18 15:14:00
§西三旗建材城东一里精装主卧独卫大次卧近金隅智造厂东升科技园随时看房入住价格便宜,https://www.douban.com/group/topic/260378933/,緣份dё忝╰空,https://www.douban.com/people/238034882/,0,2022-02-18 15:12:00
个人出租，丰台区 角门西地铁站，嘉园二里小区，次卧可月付，限女生。,https://www.douban.com/group/topic/260378767/,传说中的女儿奴,https://www.douban.com/people/237865144/,0,2022-02-18 15:11:00
8号线育新地铁口，育新花园小区精装次卧1800，三家合租电梯房，看房方便随时入住,https://www.douban.com/group/topic/260378573/,拒绝emo,https://www.douban.com/people/251931327/,1,2022-02-18 15:09:00
近朝阳大悦城，东坝朝新嘉园大两居朝南主卧出租，纯个人,https://www.douban.com/group/topic/260378562/,lulu,https://www.douban.com/people/138986406/,0,2022-02-18 15:09:00
女生合租，次卧3100，望京南地铁500米,https://www.douban.com/group/topic/260378463/,Tina,https://www.douban.com/people/149987346/,1,2022-02-18 15:08:00
急转1号线管庄两居室，有诚意着可免1个月房租,https://www.douban.com/group/topic/260378122/,我的头是这么铁,https://www.douban.com/people/245925170/,2,2022-02-18 15:04:00
望和桥  未来广场 芍药居北里 朝南主卧 三家合住,https://www.douban.com/group/topic/260377926/,天天无烦恼,https://www.douban.com/people/250943636/,0,2022-02-18 15:02:00
已租,https://www.douban.com/group/topic/260377602/,北方的猫小姐,https://www.douban.com/people/87770387/,2,2022-02-18 14:58:00
亦庄线小红门鸿博家园主卧次卧出租，联系方式13566603175同v,https://www.douban.com/group/topic/260377557/,👊 👊 👊,https://www.douban.com/people/238132810/,12,2022-02-18 14:58:00
求租 6号线 杨庄 西黄村 廖公庄 田村 附近 3000左右主卧独卫,https://www.douban.com/group/topic/260377508/,酱子、,https://www.douban.com/people/175754299/,2,2022-02-18 14:57:00
5号线天通苑北一区精装修主卧 随时看房 房东直租2800  15839712886Vx同号,https://www.douban.com/group/topic/260377418/,渐渐,https://www.douban.com/people/234560569/,0,2022-02-18 14:56:00
1,https://www.douban.com/group/topic/260377417/,正文,https://www.douban.com/people/230698396/,3,2022-02-18 14:56:00
自家房子出租，北苑站世华泊郡，两个卧室18510947567,https://www.douban.com/group/topic/260376994/,豆友PA3z0G0hlw,https://www.douban.com/people/249781973/,2,2022-02-18 14:51:00
东单北京站精装两居室次卧找男室友 王府井 崇文门都很近,https://www.douban.com/group/topic/260376783/,随便,https://www.douban.com/people/216927342/,0,2022-02-18 14:48:00
白石桥南 白堆子地铁，甘家口小区正规三居主卧3300，朝南,https://www.douban.com/group/topic/260376758/,angel,https://www.douban.com/people/199703400/,1,2022-02-18 14:48:00
宋家庄地铁 小三居6600,https://www.douban.com/group/topic/260376470/,索大眼里只有刀,https://www.douban.com/people/242223506/,12,2022-02-18 14:44:00
6号线 物资学院 西向阳台卧室 三家合租 干净整洁 全屋女孩 一屋一个,https://www.douban.com/group/topic/260376092/,爱意随风起,https://www.douban.com/people/218351000/,3,2022-02-18 14:40:00
个人转租，宋家庄两居次卧转租，无中介费，5号10号亦庄线,https://www.douban.com/group/topic/260376042/,崔律师,https://www.douban.com/people/222886605/,0,2022-02-18 14:39:00
六号线褡裢坡 八通线传媒大学 主卧带阳台 直租无中介,https://www.douban.com/group/topic/260375990/,团团圆圆的圆圆,https://www.douban.com/people/70252763/,4,2022-02-18 14:38:00
个人转租八里庄东里十里堡小次卧限女生,https://www.douban.com/group/topic/260375932/,lvyin87,https://www.douban.com/people/251299538/,0,2022-02-18 14:38:00
石景山八宝山万达广场对面老山东里单间出租,https://www.douban.com/group/topic/260375523/,四年,https://www.douban.com/people/201481948/,1,2022-02-18 14:32:00
转租 利泽西园 望京 东湖渠附近,https://www.douban.com/group/topic/260375440/,宅小雯,https://www.douban.com/people/193215532/,3,2022-02-18 14:31:00
业主出租青年路两居室次卧，仅限女生,https://www.douban.com/group/topic/260375010/,Zoey,https://www.douban.com/people/133972632/,0,2022-02-18 14:27:00
转租！5号线天通苑1400,https://www.douban.com/group/topic/260374979/,W,https://www.douban.com/people/218333449/,2,2022-02-18 14:26:00
5、10号线惠新西街南口寰球之家 一居室 44平 转租,https://www.douban.com/group/topic/260374598/,早上好,https://www.douban.com/people/207516081/,1,2022-02-18 14:22:00
个人！通州果园地铁300米两居主卧招室友 无中介,https://www.douban.com/group/topic/260374102/,阿山吃饭啦,https://www.douban.com/people/200729149/,3,2022-02-18 14:16:00
望京SOHO，15号线地铁后沙峪国门智慧城附近，复试双卫1700月,https://www.douban.com/group/topic/260374020/,猫仔,https://www.douban.com/people/249748218/,1,2022-02-18 14:15:00
纯个人房东直租！大牛坊一期，西二旗后厂村软件园的租房看过来。2500次卧3000主卧,https://www.douban.com/group/topic/260373930/,旺仔,https://www.douban.com/people/187945725/,6,2022-02-18 14:14:00
刘家窑地铁口主卧阳台出租,https://www.douban.com/group/topic/260373928/,纪安颜,https://www.douban.com/people/14559767/,4,2022-02-18 14:14:00
人民大学地铁站 双安商场对面 双榆树 联想桥 中航广场附近 满庭芳园单间出租3700/月,https://www.douban.com/group/topic/260373303/,朝夕,https://www.douban.com/people/zuoyunxing/,1,2022-02-18 14:07:00
八通线传媒大学站 小开间独立卫浴 租金1600 空调暖气都有看房联系15001122475微信同步,https://www.douban.com/group/topic/260372988/,彭康,https://www.douban.com/people/251919155/,0,2022-02-18 14:03:00
💯💯💯％业主本人～直租🉑看房产证原件,https://www.douban.com/group/topic/260372851/,船,https://www.douban.com/people/196382934/,0,2022-02-18 14:01:00
个人出租丰台六里桥次卧，合租，,https://www.douban.com/group/topic/260372491/,爱上冰淇淋的薰,https://www.douban.com/people/120379459/,0,2022-02-18 13:55:00
个人转租-清河永泰庄附近 强佑清河新城 两居室次卧,https://www.douban.com/group/topic/260372213/,小灰灰,https://www.douban.com/people/174919951/,1,2022-02-18 13:52:00
【房东直租 无中介费】我是房主 不是中介,https://www.douban.com/group/topic/260371991/,解药,https://www.douban.com/people/230731352/,5,2022-02-18 13:49:00
六里桥 合租 无中介费,https://www.douban.com/group/topic/260371793/,Truman,https://www.douban.com/people/177386654/,0,2022-02-18 13:47:00
【房东直租】朝南景观次卧，7号线广安门内、达官营高层精装有电梯,https://www.douban.com/group/topic/260371709/,外向的孤独患者,https://www.douban.com/people/pslcool/,48,2022-02-18 13:45:00
已租,https://www.douban.com/group/topic/260371660/,🤔,https://www.douban.com/people/75351929/,2,2022-02-18 13:45:00
求租一居室,https://www.douban.com/group/topic/260371651/,花开荼蘼buchong,https://www.douban.com/people/139391477/,2,2022-02-18 13:45:00
通州北关6号线附近个人出租主次卧1300-1600（无其他费用）,https://www.douban.com/group/topic/260371587/,小霞,https://www.douban.com/people/180399840/,0,2022-02-18 13:44:00
个人直租！ 无中介费 六号线十里堡到草房300米 1800-3000需要可联系15010676544同微。,https://www.douban.com/group/topic/260371027/,漫里风铃音,https://www.douban.com/people/251680884/,0,2022-02-18 13:36:00
广渠门外/东二环至东三环之间/7号线5分钟步行到地铁/出租次卧室/仅限女生2660   随时入住,https://www.douban.com/group/topic/260370810/,徐这徐那,https://www.douban.com/people/188105824/,0,2022-02-18 13:34:00
求租方庄南路18号院周边方庄,https://www.douban.com/group/topic/260370648/,justen,https://www.douban.com/people/181323832/,0,2022-02-18 13:32:00
团结湖北三条大次卧房东直租,https://www.douban.com/group/topic/260370629/,Y,https://www.douban.com/people/179606829/,0,2022-02-18 13:31:00
海淀区 五福玲珑居 整租两居室 地铁慈寿寺10号线6号线 交通便利   2月19号可以入住 随时看房 欢迎咨询17611339970,https://www.douban.com/group/topic/260369982/,唸～,https://www.douban.com/people/242469548/,9,2022-02-18 13:23:00
五道口六道口地铁站学院路学清嘉创 林大北路 圣熙8号。768创意园附近精装卧室  2500-2700好房不等人哦~随时看房入住,https://www.douban.com/group/topic/260369969/,Mi Manchi,https://www.douban.com/people/240629731/,1,2022-02-18 13:22:00
14号线西段！张郭庄地铁站！红山郡小区！三家合租！正规西向次卧！一屋一个女生！随时看房！1300就租！,https://www.douban.com/group/topic/260369936/,只为你,https://www.douban.com/people/197799427/,0,2022-02-18 13:22:00
10号线三元桥，曙光西里，精装两居室朝南，临近10号线三元桥地铁站600米,https://www.douban.com/group/topic/260369924/,庞小嗨,https://www.douban.com/people/249853505/,8,2022-02-18 13:22:00
删（已租）,https://www.douban.com/group/topic/260369777/,聊一聊,https://www.douban.com/people/196921382/,14,2022-02-18 13:20:00
业主直租东四环高碑店1500。,https://www.douban.com/group/topic/260369734/,ai,https://www.douban.com/people/148196528/,1,2022-02-18 13:20:00
大屯里小區5-15雙線交接處大屯路東地鐵站，客戶轉租，以搬走，隨时拎包入住，还剩5个月合同！,https://www.douban.com/group/topic/260369595/,〃ˇ明＂扬＂四＂,https://www.douban.com/people/200515502/,1,2022-02-18 13:18:00
转租酒仙桥 东风北桥 两居朝南主卧带阳台,https://www.douban.com/group/topic/260369579/,无心论,https://www.douban.com/people/167530038/,0,2022-02-18 13:18:00
大望路地铁站🚉SKP华贸中心次卧主卧出租,https://www.douban.com/group/topic/260369451/,洋,https://www.douban.com/people/187947180/,0,2022-02-18 13:16:00
5号13号地铁立水桥南美立方合租主卧30平米独卫带大阳台朝南，房主直租无中介费。户型98平米，三室1厅2卫，微信191862639，中介勿扰,https://www.douban.com/group/topic/260369436/,桔子,https://www.douban.com/people/241850692/,0,2022-02-18 13:15:00
房东直租10号线双井老小区的精装两室一厅次卧，室友仅一位小姐姐,https://www.douban.com/group/topic/260369218/,bmcc20033,https://www.douban.com/people/167142270/,0,2022-02-18 13:13:00
六道口 逸成东苑正规三居主卧室出租,https://www.douban.com/group/topic/260369125/,热心网友小刘,https://www.douban.com/people/233936572/,0,2022-02-18 13:12:00
领秀慧谷C区主卧(25㎡)和次卧(15㎡)朝阳合租-房子特别宽敞,https://www.douban.com/group/topic/260368673/,hello_word,https://www.douban.com/people/197622748/,1,2022-02-18 13:06:00
房主直租！中介勿扰！大兴新宫西红门两室出租,https://www.douban.com/group/topic/260368113/,Teresa,https://www.douban.com/people/227307894/,4,2022-02-18 12:59:00
5号13号地铁立水桥南美立方合租主卧30平米独卫带大阳台朝南，房主直租无中介费。户型98平米，三室1厅2卫，微信191862639，中介勿扰,https://www.douban.com/group/topic/260369436/,桔子,https://www.douban.com/people/241850692/,0,2022-02-18 13:15:00
房东直租10号线双井老小区的精装两室一厅次卧，室友仅一位小姐姐,https://www.douban.com/group/topic/260369218/,bmcc20033,https://www.douban.com/people/167142270/,0,2022-02-18 13:13:00
六道口 逸成东苑正规三居主卧室出租,https://www.douban.com/group/topic/260369125/,热心网友小刘,https://www.douban.com/people/233936572/,0,2022-02-18 13:12:00
领秀慧谷C区主卧(25㎡)和次卧(15㎡)朝阳合租-房子特别宽敞,https://www.douban.com/group/topic/260368673/,hello_word,https://www.douban.com/people/197622748/,1,2022-02-18 13:06:00
房主直租！中介勿扰！大兴新宫西红门两室出租,https://www.douban.com/group/topic/260368113/,Teresa,https://www.douban.com/people/227307894/,4,2022-02-18 12:59:00
海淀区五棵松万寿路定慧寺附近主卧转租，招室友，限女生,https://www.douban.com/group/topic/260368103/,缘随水流,https://www.douban.com/people/246510139/,0,2022-02-18 12:59:00
急转租！！亚运村小营 字节房补 地铁15号线关庄 大次卧,https://www.douban.com/group/topic/260367738/,一枚暖女纸,https://www.douban.com/people/135496188/,4,2022-02-18 12:55:00
4号线  新宫精品房源  随时看房  提前预定了  18513683866,https://www.douban.com/group/topic/260367672/,K,https://www.douban.com/people/182350624/,0,2022-02-18 12:54:00
已出租,https://www.douban.com/group/topic/260367527/,苹果423,https://www.douban.com/people/11590687/,1,2022-02-18 12:52:00
个人大阳台主卧转租地铁回龙观站600米,https://www.douban.com/group/topic/260367519/,豆友201899553,https://www.douban.com/people/201899553/,1,2022-02-18 12:52:00
西二旗2站地铁 8号线/昌平线朱辛庄站附近 1间卧室出租,https://www.douban.com/group/topic/260367494/,栀子花开,https://www.douban.com/people/60938850/,16,2022-02-18 12:52:00
朝阳路，住邦2000，慈云寺，四惠十里铺，城市广场主卧主卧阳台，两千多，无任何费用,https://www.douban.com/group/topic/260367446/,Rom,https://www.douban.com/people/228730393/,14,2022-02-18 12:51:00
地铁八通线 传媒大学 聚福苑 主卧2700次卧2300 厅卧2500 押一付一无中介费 VX:15210166067,https://www.douban.com/group/topic/260367196/,Mr且听风,https://www.douban.com/people/238811692/,0,2022-02-18 12:48:00
短租15号线北沙滩 房东直租大主卧 近鸟巢 带阳台,https://www.douban.com/group/topic/260366991/,月饼的爸爸,https://www.douban.com/people/219554988/,12,2022-02-18 12:45:00
地铁6号线 十里堡 青年路 褡裢坡 常营 主卧 次卧 2000-3160押一付一 无中介费 VX:15210166067,https://www.douban.com/group/topic/260366799/,爱的自由,https://www.douban.com/people/208217756/,0,2022-02-18 12:43:00
转租肖家河东区次卧一间，紧邻16号线,https://www.douban.com/group/topic/260366525/,jinjin,https://www.douban.com/people/238964114/,0,2022-02-18 12:39:00
个人转租_13号线西二旗_铭科苑小区_次卧_3100/月_限单身男/女,https://www.douban.com/group/topic/260366311/,富贵桑,https://www.douban.com/people/162521004/,6,2022-02-18 12:36:00
华芳园小区两家合住朝南大主卧2600，家电全齐，包物业取暖，随时看房,https://www.douban.com/group/topic/260366209/,张会莉,https://www.douban.com/people/227966436/,2,2022-02-18 12:35:00
(已租出删帖,https://www.douban.com/group/topic/260366107/,自由即落寞,https://www.douban.com/people/162542852/,7,2022-02-18 12:34:00
房东直租回龙观地铁房，无中介费，限女生,https://www.douban.com/group/topic/260365997/,猫猫,https://www.douban.com/people/168818498/,2,2022-02-18 12:32:00
宋家庄地铁  楼上 好房出租,https://www.douban.com/group/topic/260365904/,池笑笑,https://www.douban.com/people/xiaoxiao329/,0,2022-02-18 12:31:00
三元桥静安里2居主卧3500个人转租，无中介费（已租）,https://www.douban.com/group/topic/260365520/,红色蝴蝶结,https://www.douban.com/people/225480877/,10,2022-02-18 12:26:00
四号线生物医药基地温馨卧室1300,https://www.douban.com/group/topic/260365509/,doubao,https://www.douban.com/people/57401984/,1,2022-02-18 12:25:00
女生一人求租，南锣鼓巷通勤三十分钟内,https://www.douban.com/group/topic/260365501/,三二一捉迷藏,https://www.douban.com/people/83977054/,0,2022-02-18 12:25:00
立水桥附近出租正规卧室 家具齐全无中介费 随时入住,https://www.douban.com/group/topic/260365304/,不简单啊,https://www.douban.com/people/146226922/,0,2022-02-18 12:22:00
［已找到］小红门地铁站，鸿博家园一期二期，找合租女生室友,https://www.douban.com/group/topic/260365247/,酷酷的王,https://www.douban.com/people/235905376/,3,2022-02-18 12:21:00
［主卧转租］望京14号线将府锦苑1号院带阳台主卧,https://www.douban.com/group/topic/260364701/,Allen,https://www.douban.com/people/234335579/,1,2022-02-18 12:14:00
5/6号线东四站 东四四条胡同南向一居室 6800每月精装全家电随时看 微信13621377639,https://www.douban.com/group/topic/260364624/,唐僧醉打蒋门神,https://www.douban.com/people/246837039/,0,2022-02-18 12:13:00
送半个月房租加7个月网线，顺义南法信三居室,https://www.douban.com/group/topic/260364620/,张之白,https://www.douban.com/people/243866008/,8,2022-02-18 12:13:00
地铁7号线欢乐谷景区（仅限女生）,https://www.douban.com/group/topic/260364275/,紫腾花开,https://www.douban.com/people/176045435/,0,2022-02-18 12:08:00
二环建国门永安里 CBD三居室的次卧,https://www.douban.com/group/topic/260363938/,小飒,https://www.douban.com/people/249469288/,3,2022-02-18 12:03:00
4号线清源路地铁 主卧独卫带阳台2600，次卧1600 精装修 公用客厅足够大 地铁300m,https://www.douban.com/group/topic/260363569/,超级动感光波,https://www.douban.com/people/45244102/,2,2022-02-18 11:58:00
纯个人转租常营正规主卧,https://www.douban.com/group/topic/260363548/,这个天有点冷！,https://www.douban.com/people/139588237/,2,2022-02-18 11:58:00
劲松，双井两居两卫，仅此一个13797473424,https://www.douban.com/group/topic/260363545/,Okk。,https://www.douban.com/people/238511608/,6,2022-02-18 11:58:00
北京4号线西红门地铁站附近精装主卧无中介费服务费房东直租百分百真实房子嘎嘎带劲,https://www.douban.com/group/topic/260363527/, 超然163,https://www.douban.com/people/70037620/,0,2022-02-18 11:58:00
限爱猫人士 短 拎包入住  1.2m床单人 次卧 10号线 东三环 三元桥 /首都机场线/太阳宫/ 西坝河/ 国展 亮马桥 两居室,https://www.douban.com/group/topic/260363219/,Greti,https://www.douban.com/people/97032651/,1,2022-02-18 11:54:00
安贞门惠新西街南口地铁附近10分钟两居室找室友（已租）,https://www.douban.com/group/topic/260363200/,yuean,https://www.douban.com/people/66736290/,6,2022-02-18 11:53:00
6号线十里堡，小二居65平，业主直租，6800,https://www.douban.com/group/topic/260362949/,一方,https://www.douban.com/people/219702416/,2,2022-02-18 11:50:00
西北旺地铁口，文思海辉联想网易腾讯百度永靓家园芳怡园，电梯房集中供暖吧v：13120244408,https://www.douban.com/group/topic/260362609/,小小怪下士,https://www.douban.com/people/236001825/,0,2022-02-18 11:46:00
康营家园朝南主卧全新家具配套全齐拎包入住感兴趣联系15373787285vx同步,https://www.douban.com/group/topic/260362602/,等待,https://www.douban.com/people/249351653/,0,2022-02-18 11:45:00
宋家庄地铁，下楼地铁！真实房源，无中介费！中介勿扰！三家两卫全空,https://www.douban.com/group/topic/260362231/,A-new,https://www.douban.com/people/242112190/,1,2022-02-18 11:41:00
大兴4号线周边求租,https://www.douban.com/group/topic/260362136/,Berlin！,https://www.douban.com/people/143861162/,4,2022-02-18 11:40:00
已租《业主直租》   1号线通州北苑地铁站——通州万达广场对面小区，卧室出租,https://www.douban.com/group/topic/260361854/,文艺范你的树先,https://www.douban.com/people/174450671/,17,2022-02-18 11:36:00
房山线 长阳地铁站 科技园 诺德中心 1400，看房随时17638826523同步,https://www.douban.com/group/topic/260361823/,还是不要,https://www.douban.com/people/245575744/,9,2022-02-18 11:36:00
大悦城 朝阳路 财满街 首开.熙悦尚郡 精装修 主卧独卫,https://www.douban.com/group/topic/260361561/,珂珂💚,https://www.douban.com/people/212588039/,0,2022-02-18 11:32:00
【无需合租】16号线 精装一居 朝南阳光 房 1800 押一付一 拎包入住,https://www.douban.com/group/topic/260361551/,水中月 镜中花,https://www.douban.com/people/253532212/,10,2022-02-18 11:32:00
房东直租，通州北关馨通家园小区，75平米，三楼，南北通透，家电家具齐全，对面是八里桥市场，价格美丽，3500一个月。,https://www.douban.com/group/topic/260361523/,对自己好一点,https://www.douban.com/people/120956824/,2,2022-02-18 11:32:00
地铁10号线宋家庄 主卧阳台独卫 主次卧 电梯房精装修 整租分租 临近地铁,https://www.douban.com/group/topic/260361382/,罗生门,https://www.douban.com/people/173123230/,1,2022-02-18 11:30:00
出租大兴高米店附近的房子（主卧）,https://www.douban.com/group/topic/260361274/,是否,https://www.douban.com/people/173656509/,0,2022-02-18 11:29:00
回龙观新村，三户合租厅卧，全女生，随时看房入住,https://www.douban.com/group/topic/260360758/,图某人,https://www.douban.com/people/wq990806/,3,2022-02-18 11:22:00
业主直租 宋家庄 成寿寺 方庄 蒲黄榆 主卧出租 次卧两个女孩 看房方便近地铁报价3300,https://www.douban.com/group/topic/260360256/,谁不曾是例外,https://www.douban.com/people/241145278/,5,2022-02-18 11:16:00
寻房东直租~北京西三四五环附近独立卫浴公寓或一居~环境好可“长住+年付”,https://www.douban.com/group/topic/260360248/,ly3088795,https://www.douban.com/people/138392304/,1,2022-02-18 11:16:00
需要租一居或开间,https://www.douban.com/group/topic/260359840/,周純齊Kethon-Ch,https://www.douban.com/people/126955517/,7,2022-02-18 11:11:00
15号线后沙峪站，loft整租两居室两卫4800/月 也可以分租主卧独卫2400，随时入住 无中介费，望京通勤半小时,https://www.douban.com/group/topic/260359741/,小猫咪,https://www.douban.com/people/219913643/,0,2022-02-18 11:10:00
10号线劲松地铁，主卧独卫精装修，可月付，无中介费！,https://www.douban.com/group/topic/260359365/,날아가다,https://www.douban.com/people/197213251/,12,2022-02-18 11:05:00
14号线东风北桥地铁，将台地铁，梵谷水郡，合租,https://www.douban.com/group/topic/260359230/,呃呃呃,https://www.douban.com/people/226083042/,1,2022-02-18 11:03:00
8号线育新新康园主卧2600次卧2100随时看房入住,https://www.douban.com/group/topic/260359136/,YANG,https://www.douban.com/people/222725940/,0,2022-02-18 11:02:00
四号线西红门地铁瑞海家园朝南主卧 2000无中介费服务费可随时看房微信电话18519518311,https://www.douban.com/group/topic/260358958/,无,https://www.douban.com/people/217920591/,5,2022-02-18 11:00:00
十号线 潘家园地铁站 武圣东里小区 精装一室一厅 60平 整租4666/月 配置齐全 联系一八五一三五五五八八五,https://www.douban.com/group/topic/260358823/,豆友249090616,https://www.douban.com/people/249090616/,0,2022-02-18 10:59:00
民族n区超大主卧带阳台 详细情况联系13718348901,https://www.douban.com/group/topic/260358757/,王菲,https://www.douban.com/people/164010041/,6,2022-02-18 10:58:00
合租🍄次卧_限女生🍎地铁10号安贞门站旁_临近5号线惠新西街南口站_咨询请直接豆瓣私信_限一个女生_不能养宠物,https://www.douban.com/group/topic/260358431/,🍉🍉🍉永远顺利,https://www.douban.com/people/221827875/,1,2022-02-18 10:54:00
点开看看吧 就是这样的房 省去合租烦恼 整租一室一卫,https://www.douban.com/group/topic/260358412/,豆友198297478,https://www.douban.com/people/198297478/,8,2022-02-18 10:54:00
通州区找室友,https://www.douban.com/group/topic/260358357/,没把Wo放盐里,https://www.douban.com/people/157360271/,0,2022-02-18 10:54:00
地铁6号线草房.像素小区.精品装修独厨独卫开间 拎包入住步行地铁5分钟. Vx15712813136,https://www.douban.com/group/topic/260358282/,张立凡,https://www.douban.com/people/v15712813136/,0,2022-02-18 10:53:00
已租 石景山区 大主卧 要求女孩,https://www.douban.com/group/topic/260358135/,葱姜蒜,https://www.douban.com/people/215511089/,1,2022-02-18 10:51:00
亮马桥转租 无中介费,https://www.douban.com/group/topic/260357847/,超,https://www.douban.com/people/237937044/,0,2022-02-18 10:47:00
富锦嘉园三居出租特价丰台科技园大甩卖,https://www.douban.com/group/topic/260357604/,刘强,https://www.douban.com/people/236440341/,0,2022-02-18 10:45:00
双井时代国际嘉园顶层小复式，纯房东直租🐯,https://www.douban.com/group/topic/260357588/,Caspar👻,https://www.douban.com/people/148805204/,0,2022-02-18 10:44:00
中关村知春路近字节腾讯爱奇艺，1900/月，限女生,https://www.douban.com/group/topic/260357420/,小迷人,https://www.douban.com/people/233425263/,0,2022-02-18 10:42:00
清河999医院附近，水木天成小区，三家合住，西南朝向，大次卧2600，客卧阳台3200，一屋一人，随时看房入住15910995923,https://www.douban.com/group/topic/260357347/,早安,https://www.douban.com/people/240318555/,2,2022-02-18 10:41:00
【求租】管庄附近一居室,https://www.douban.com/group/topic/260357343/,#%&$,https://www.douban.com/people/185899118/,1,2022-02-18 10:41:00
无中介费……马连洼菊园小区主卧带阳台微信同号15910675070,https://www.douban.com/group/topic/260357035/,才子,https://www.douban.com/people/237144229/,8,2022-02-18 10:38:00
10号线，潘家园地铁步行3分钟   农光南里10号楼双朝南二居室带大阳台 ，有电梯，可整租分租，随时可以看房！,https://www.douban.com/group/topic/260356875/,玫瑰恋情人,https://www.douban.com/people/81417463/,3,2022-02-18 10:36:00
四号线中关村人民大站青年公寓,https://www.douban.com/group/topic/260356669/,c,https://www.douban.com/people/200387082/,0,2022-02-18 10:33:00
东坝锦安家园，精装修全新3居室，随时看房5900，17647039816,https://www.douban.com/group/topic/260356512/,北京21经纪人钱,https://www.douban.com/people/243839471/,0,2022-02-18 10:32:00
出租！！五道口六道口地铁站附近大学周边精装好房！！整租分租都可以！！,https://www.douban.com/group/topic/260356509/,leeandxing,https://www.douban.com/people/1561353/,0,2022-02-18 10:32:00
直租！魏公村独卫！,https://www.douban.com/group/topic/260356482/,海淀放心租,https://www.douban.com/people/242644651/,0,2022-02-18 10:31:00
地铁六号线草房loft一居室 精装修 无中介费 拎包入住,https://www.douban.com/group/topic/260356404/,彭于晏圈外女友,https://www.douban.com/people/180237347/,1,2022-02-18 10:30:00
亦庄线，小红门地铁400米，三家合租，一屋一个人女孩，房源真实，随时看房，拎包入住18501247372V同💰1700,https://www.douban.com/group/topic/260356365/,无中介费,https://www.douban.com/people/248157306/,3,2022-02-18 10:30:00
全女孩！五道口六道口知春路学清嘉创768中关村创业园圣熙8号惠博嘉园逸成东苑主卧次卧出租2500-3150-3650,https://www.douban.com/group/topic/260356253/,6258,https://www.douban.com/people/du6258/,0,2022-02-18 10:28:00
