post_title,post_url,author_name,author_url,response_count,response_latest_time
立水桥 回龙观 霍营 6000左右以内2室,https://www.douban.com/group/topic/260829336/,J_💕,https://www.douban.com/people/194452994/,3,2022-02-23 22:31:00
求租两居，金安桥地铁站,https://www.douban.com/group/topic/260829082/,莎拉,https://www.douban.com/people/159227928/,1,2022-02-23 22:28:00
「求租」西二旗附近的房子或通勤一小时左右的房子,https://www.douban.com/group/topic/260828977/,你的猫在我手上,https://www.douban.com/people/158258712/,20,2022-02-23 22:27:00
求租！圣熙八号公交车四十分钟！中介勿扰，谢谢！,https://www.douban.com/group/topic/260828961/,呦呼,https://www.douban.com/people/170478299/,4,2022-02-23 22:27:00
地铁5号线10号线宋家庄主卧阳台 主卧 次卧 集中供暖 民水民电 电梯楼 拎包入住,https://www.douban.com/group/topic/260828875/,往后余生Demo,https://www.douban.com/people/186928032/,4,2022-02-23 22:26:00
无中介费，一号线，八角地铁口，次卧1800元主卧2200元,https://www.douban.com/group/topic/260828565/,阿甘,https://www.douban.com/people/202503523/,2,2022-02-23 22:23:00
一号线八通线管庄招女室友,https://www.douban.com/group/topic/260828329/,emdxl,https://www.douban.com/people/89981984/,0,2022-02-23 22:20:00
求租，八号线南段附近，1500,https://www.douban.com/group/topic/260827928/,豆友zZTjn-OL8Q,https://www.douban.com/people/250999725/,2,2022-02-23 22:16:00
急租，个人转租主卧独立卫浴   朱辛庄地铁站附近,https://www.douban.com/group/topic/260827888/,豆友oD3OE1kgfg,https://www.douban.com/people/248464335/,2,2022-02-23 22:16:00
6号线，黄渠站，泰福苑小区，三居室，全新，可整租，可分租，随时看,https://www.douban.com/group/topic/260827608/,Lisa,https://www.douban.com/people/233978499/,2,2022-02-23 22:13:00
四惠东附近路程不超过40min都可以，预算3500,https://www.douban.com/group/topic/260827599/,阿柠仔,https://www.douban.com/people/252102295/,0,2022-02-23 22:13:00
6号线常营地铁站，正规大次卧，出租,https://www.douban.com/group/topic/260827587/,伴她,https://www.douban.com/people/239291475/,2,2022-02-23 22:13:00
次卧转租！西坝河北里，太阳宫,https://www.douban.com/group/topic/260827546/,小王,https://www.douban.com/people/214542286/,3,2022-02-23 22:12:00
次卧找合租，13号线霍营地铁站附近医院家属院,https://www.douban.com/group/topic/260827520/,小虎呼呼虎,https://www.douban.com/people/186247831/,4,2022-02-23 22:12:00
石景山鲁谷万达南 六合园电梯房 三家合租朝东大卧室装修好,https://www.douban.com/group/topic/260827185/,老实人,https://www.douban.com/people/238648761/,2,2022-02-23 22:09:00
【纯个人】广安门外地铁七号线达官营,https://www.douban.com/group/topic/260826837/,saki111,https://www.douban.com/people/142806675/,8,2022-02-23 22:05:00
十里堡八里庄南里小区两居室次卧出租,https://www.douban.com/group/topic/260826827/,wenniewen999,https://www.douban.com/people/247434315/,1,2022-02-23 22:05:00
转租【百子湾家园B区】,https://www.douban.com/group/topic/260826796/,wongheiyiu,https://www.douban.com/people/211023973/,22,2022-02-23 22:04:00
5号线宋家庄地铁站 个人急转 有合同 保证真实 随时看房啊,https://www.douban.com/group/topic/260826791/,Laura.sniper,https://www.douban.com/people/166402432/,1,2022-02-23 22:04:00
房东直租，6号线，黄渠站，常营民族家园小区，主卧阳台，次卧阳台，随时可看,https://www.douban.com/group/topic/260826435/,🙈Helen张🙈,https://www.douban.com/people/167269542/,0,2022-02-23 22:00:00
九龙山 百子湾 7号沿线 官悦欣园精装双南两居室，全新装修 首次出租  价格不贵 随时看房入住哦,https://www.douban.com/group/topic/260826296/,元气森林,https://www.douban.com/people/226427068/,7,2022-02-23 21:59:00
八里桥地铁口附近大次卧转租,https://www.douban.com/group/topic/260826285/,不狸不泣,https://www.douban.com/people/Winewinewine/,2,2022-02-23 21:59:00
转租宏福苑北区三居次卧,https://www.douban.com/group/topic/260826213/,clown,https://www.douban.com/people/243000757/,7,2022-02-23 21:58:00
西二旗地铁口，智学苑小区精装合租单间2600，快手房补内，交通便利，周边配套齐全，看房方便需要联系我v：19139317791,https://www.douban.com/group/topic/260826079/,A      安好i,https://www.douban.com/people/234469774/,0,2022-02-23 21:56:00
丽都职工公寓将台酒仙桥,https://www.douban.com/group/topic/260826046/,臭榴莲,https://www.douban.com/people/239066045/,0,2022-02-23 21:56:00
朝阳区 七号线 大郊亭站 合生汇旁 后现代城 豪华两居室 看房电话18515066119,https://www.douban.com/group/topic/260825970/,🤯,https://www.douban.com/people/218415505/,2,2022-02-23 21:55:00
已租,https://www.douban.com/group/topic/260825864/,1777,https://www.douban.com/people/230216754/,7,2022-02-23 21:54:00
临近国贸 1/14号线大望路地铁站 三家合租南向精装次卧带公共大客厅 有晾衣间 可月付 无中介费 个人直租 包水电燃气 赠送每双周保洁,https://www.douban.com/group/topic/260825766/,诚信天下,https://www.douban.com/people/247952645/,6,2022-02-23 21:53:00
朝阳区 管庄 二室一厅 出租主卧,https://www.douban.com/group/topic/260825731/,Daniel 丹尼尔,https://www.douban.com/people/229124767/,0,2022-02-23 21:53:00
求室友！将台附近找姐妹合租！,https://www.douban.com/group/topic/260825655/,阿一古呦,https://www.douban.com/people/234063916/,2,2022-02-23 21:52:00
已租到,https://www.douban.com/group/topic/260825642/,张添诗,https://www.douban.com/people/151791816/,7,2022-02-23 21:52:00
15号线花梨坎地铁，民水民电，三户合租，公交几分钟到地铁，没有中介费，1300-1900，望京，来广营，将台，vx15084491,https://www.douban.com/group/topic/260825448/,吴哥窟,https://www.douban.com/people/171511297/,0,2022-02-23 21:49:00
6号线草房站 北京像素小区精装修小开间 包物业取暖 无中介费 看房请联系18518418316,https://www.douban.com/group/topic/260825400/,浩然气,https://www.douban.com/people/212465725/,5,2022-02-23 21:49:00
六号线，褡裢坡，黄渠，常营，草房，物资学院路，北关，精装修，，一室一厅，包物业取暖，釆光好，无中介费，电梯房，,https://www.douban.com/group/topic/260825258/,张金凤,https://www.douban.com/people/241353440/,2,2022-02-23 21:47:00
六里桥，六里桥东地铁站，地铁九号线附近太平桥西里小区整租两居室6600，押金一半,https://www.douban.com/group/topic/260825155/,豆友252717833,https://www.douban.com/people/252717833/,0,2022-02-23 21:46:00
求租14号线十里河至大望路区间的两室单间,https://www.douban.com/group/topic/260825018/,怂人乐,https://www.douban.com/people/241114431/,3,2022-02-23 21:44:00
急！第1个月1500，近地铁6号线常营站女生,https://www.douban.com/group/topic/260824999/,蒙娜丽莎喵,https://www.douban.com/people/172938858/,11,2022-02-23 21:44:00
求租/立水桥北苑三居整租预算9000上下,https://www.douban.com/group/topic/260824976/,小找,https://www.douban.com/people/134435915/,12,2022-02-23 21:44:00
4号线西红门  房东直签  地铁100米  首次出租无中介费服务费  可以压一付一  主卧阳台 主卧带卫生间 次卧急租,https://www.douban.com/group/topic/260824908/,LOL,https://www.douban.com/people/253862963/,2,2022-02-23 21:43:00
三里屯主卧超棒窗景采光转租！,https://www.douban.com/group/topic/260824855/,啊啊啊啊啊啊张,https://www.douban.com/people/162201858/,3,2022-02-23 21:42:00
地铁六号线物资学院新建村二期高层朝南主卧大阳台落地窗没有中介费包物业取暖,https://www.douban.com/group/topic/260824827/,你的骄傲和谎言,https://www.douban.com/people/250590171/,1,2022-02-23 21:42:00
14号线望京南/精装主卧独卫,https://www.douban.com/group/topic/260824642/,king,https://www.douban.com/people/240254788/,6,2022-02-23 21:40:00
找室友一起合租(限女生),https://www.douban.com/group/topic/260824475/,微笑😊,https://www.douban.com/people/251434264/,2,2022-02-23 21:38:00
房东直租-七号线百子湾地铁站附近大两居（适合国贸大望路近上班）,https://www.douban.com/group/topic/260824340/,smallleaf,https://www.douban.com/people/superstar1/,0,2022-02-23 21:37:00
10号线，西土城至北土城，找房,https://www.douban.com/group/topic/260824111/,💋 飞猪,https://www.douban.com/people/208776741/,0,2022-02-23 21:34:00
4号线，10号线换乘站角门西站晨新园小区出租找室友,https://www.douban.com/group/topic/260824085/,求组次渠北附近,https://www.douban.com/people/212932318/,7,2022-02-23 21:34:00
急！求租小区开间或合租，6，7，14号线，10号线，求房东翻牌子,https://www.douban.com/group/topic/260824004/,星辰有梦,https://www.douban.com/people/73360740/,11,2022-02-23 21:33:00
10号线｜19号线-牡丹园-个人急转-整租单间-价格可以商量,https://www.douban.com/group/topic/260823993/,冰黄葫芦,https://www.douban.com/people/203916987/,16,2022-02-23 21:33:00
地铁16号线西北旺芳怡园主卧次卧出租联系电话18501179908微信同步,https://www.douban.com/group/topic/260823860/,如此可爱,https://www.douban.com/people/206244757/,2,2022-02-23 21:31:00
东风北桥找室友,https://www.douban.com/group/topic/260823539/,king,https://www.douban.com/people/205891064/,0,2022-02-23 21:28:00
【合租】北京朝阳区东坝,https://www.douban.com/group/topic/260823512/,Yunhos little c,https://www.douban.com/people/220769939/,5,2022-02-23 21:27:00
求租 石景山 古城八角 一号线六号线 杨庄西黄村古城附近,https://www.douban.com/group/topic/260823192/,白桃茶冻,https://www.douban.com/people/orangepuppylove/,0,2022-02-23 21:24:00
求租亦庄沿线的房子预算2500,https://www.douban.com/group/topic/260823169/,豆友192754062,https://www.douban.com/people/192754062/,7,2022-02-23 21:23:00
已租,https://www.douban.com/group/topic/260823106/,Baby&sugar,https://www.douban.com/people/198531302/,6,2022-02-23 21:22:00
临近国贸 乐成中心东面 7/10号线双井地铁站九龙花园 南向三家合租精装超大主卧带阳台 可月付 无中介费 个人直租,https://www.douban.com/group/topic/260823055/,大伟,https://www.douban.com/people/247219394/,2,2022-02-23 21:22:00
【求租】一号线八里桥 通州北苑附近三居室🙏🙏,https://www.douban.com/group/topic/260823008/,Y🐷Y,https://www.douban.com/people/205645711/,2,2022-02-23 21:21:00
出租🏡🏡六道口 地铁口附近 富润家园 精装修主卧 次卧 独卫一居 两居 整租分租 长期短期 学院路学清路 学清嘉创 768产业园,https://www.douban.com/group/topic/260822915/,生活日记,https://www.douban.com/people/235702273/,2,2022-02-23 21:20:00
我是房东，6号线通州北关站-财富东方-可整租分租,https://www.douban.com/group/topic/260822905/,小皮球就是我,https://www.douban.com/people/243989540/,5,2022-02-23 21:20:00
梨园有房找女生室友,https://www.douban.com/group/topic/260822860/,Quber,https://www.douban.com/people/67763420/,2,2022-02-23 21:19:00
临近国贸 乐成中心东面 7/10号线双井地铁站九龙花园 南向三家合租精装超大主卧带阳台 可月付 无中介费 个人直租,https://www.douban.com/group/topic/260823055/,大伟,https://www.douban.com/people/247219394/,2,2022-02-23 21:22:00
【求租】一号线八里桥 通州北苑附近三居室🙏🙏,https://www.douban.com/group/topic/260823008/,Y🐷Y,https://www.douban.com/people/205645711/,2,2022-02-23 21:21:00
出租🏡🏡六道口 地铁口附近 富润家园 精装修主卧 次卧 独卫一居 两居 整租分租 长期短期 学院路学清路 学清嘉创 768产业园,https://www.douban.com/group/topic/260822915/,生活日记,https://www.douban.com/people/235702273/,2,2022-02-23 21:20:00
我是房东，6号线通州北关站-财富东方-可整租分租,https://www.douban.com/group/topic/260822905/,小皮球就是我,https://www.douban.com/people/243989540/,5,2022-02-23 21:20:00
梨园有房找女生室友,https://www.douban.com/group/topic/260822860/,Quber,https://www.douban.com/people/67763420/,2,2022-02-23 21:19:00
适合北漂女孩的小蜗居🏠,https://www.douban.com/group/topic/260822827/,泡泡龙,https://www.douban.com/people/244472195/,18,2022-02-23 21:19:00
房东直租（已出手）｜后厂村镶黄旗万树园小区，离百度、腾讯、网易等非常近，1800绝对最具有性价比的单间，押一付三。,https://www.douban.com/group/topic/260822665/,宛风轻云,https://www.douban.com/people/197856031/,2,2022-02-23 21:17:00
靠近10号线石榴庄 5号线宋家庄 招女生室友,https://www.douban.com/group/topic/260822627/,随❤米,https://www.douban.com/people/248110431/,4,2022-02-23 21:17:00
【整租】5号地铁北苑路北站/立水桥南站两居,https://www.douban.com/group/topic/260822432/,Ostri,https://www.douban.com/people/171971579/,1,2022-02-23 21:14:00
一号线 梨园地铁 时尚街区 正规三居 主卧阳台 次卧 1700 随时看房 13522984407,https://www.douban.com/group/topic/260822391/,通州租房,https://www.douban.com/people/236342288/,0,2022-02-23 21:14:00
宋家庄！地铁站精装主卧,https://www.douban.com/group/topic/260822385/,枸杞,https://www.douban.com/people/253468143/,0,2022-02-23 21:14:00
房主直租东三环十号线劲松潘家园东里高层两居,https://www.douban.com/group/topic/260822301/,fightingforft,https://www.douban.com/people/1473090/,3,2022-02-23 21:13:00
【转租】惠新西街北口安苑北里整租一室户,https://www.douban.com/group/topic/260822247/,我爱霏霏,https://www.douban.com/people/252734979/,13,2022-02-23 21:12:00
房子转租【8号线回龙观东大街附近】自如装修次卧 10分钟到地铁站,https://www.douban.com/group/topic/260822246/,豆友VOEo5oETKw,https://www.douban.com/people/247042755/,3,2022-02-23 21:12:00
10号线双井朝南大主卧带阳台出租，无中介费,https://www.douban.com/group/topic/260822156/,wxy,https://www.douban.com/people/242385931/,3,2022-02-23 21:11:00
【个人转租 无中介，6号线金安桥地铁站，步行至地铁4分钟，16平超大卧室】,https://www.douban.com/group/topic/260821983/,贾鹏,https://www.douban.com/people/213162492/,3,2022-02-23 21:09:00
丰台科技园9号线，房山线,https://www.douban.com/group/topic/260821980/,Me,https://www.douban.com/people/146667368/,0,2022-02-23 21:09:00
十里堡租房,https://www.douban.com/group/topic/260821979/,,https://www.douban.com/people/234105016/,6,2022-02-23 21:09:00
求租公寓或开间,https://www.douban.com/group/topic/260821952/,Meng,https://www.douban.com/people/222669887/,10,2022-02-23 21:09:00
巷子里的公寓二环内王府井大街商圈距5号线20米方隅公寓东方广场东单,https://www.douban.com/group/topic/260821889/,"Be there, total",https://www.douban.com/people/214945777/,11,2022-02-23 21:08:00
已租,https://www.douban.com/group/topic/260821717/,叫我小木,https://www.douban.com/people/144499876/,2,2022-02-23 21:06:00
转租 昌平区海淀区 东升科技园 芦欣家园,https://www.douban.com/group/topic/260821645/,Sherry吖,https://www.douban.com/people/163147458/,1,2022-02-23 21:05:00
10号线潘家园站 华威北里附近精装次卧出租 价钱便宜 押一付三 没有中介费 租期到8月底 到期可续一年 照片实拍,https://www.douban.com/group/topic/260821593/,至尊,https://www.douban.com/people/238525958/,5,2022-02-23 21:05:00
～快手 百度 西二旗附近（融泽嘉园）精装次卧，真实实拍图片，随时可看房入住,https://www.douban.com/group/topic/260821588/,豆友234441100,https://www.douban.com/people/234441100/,12,2022-02-23 21:05:00
八通线 七号线 主次卧 独卫 1500-1800-2500随时看房 全部精装现房 实图拍摄,https://www.douban.com/group/topic/260821586/,紫霞仙子,https://www.douban.com/people/253717896/,0,2022-02-23 21:05:00
安贞苑五十号院房子出租，2200一月，舍友两个女同志。中介勿扰！,https://www.douban.com/group/topic/260821570/,豆友5l_pHm1di0,https://www.douban.com/people/252581723/,1,2022-02-23 21:04:00
求租八通线六号线开间或一居室价格3000左右,https://www.douban.com/group/topic/260821524/,豆友0m_yJAA-kM,https://www.douban.com/people/248930428/,5,2022-02-23 21:04:00
房东直租！4号线地铁西红门.主卧阳台2300出租.次卧1850急租压一付一随时入住步行地铁100米左右,https://www.douban.com/group/topic/260821418/,哈哈,https://www.douban.com/people/253976402/,2,2022-02-23 21:03:00
求租立水桥/北苑一居室 2个月,https://www.douban.com/group/topic/260821393/,嗷嗷,https://www.douban.com/people/210362706/,7,2022-02-23 21:02:00
10号线劲松精装独厨独卫开间出租6600，下楼就是地铁,https://www.douban.com/group/topic/260821349/,FFFFF,https://www.douban.com/people/169909477/,1,2022-02-23 21:02:00
8育知路、13号龙泽主卧独卫2900房东直租,https://www.douban.com/group/topic/260821338/,💫可可,https://www.douban.com/people/236000973/,0,2022-02-23 21:02:00
（暂时停止）健德门牡丹园十号线北土城附近上班的都可以住有明窗家具小隔间2100每月,https://www.douban.com/group/topic/260821291/,酷盖儿妹,https://www.douban.com/people/212595716/,3,2022-02-23 21:01:00
【已出租】个人转租，万和嘉园一区一号楼，中关村公园旁，临近西二旗、中国科学院。,https://www.douban.com/group/topic/260821266/,由二三,https://www.douban.com/people/234850484/,0,2022-02-23 21:01:00
5号线 北苑路北 大屯路东 立水桥 需要租房的请看过来 无中介费无服务费！！,https://www.douban.com/group/topic/260821098/,　　　　　　　,https://www.douban.com/people/229319686/,0,2022-02-23 20:59:00
10号线亮马桥带阳台主卧招租,https://www.douban.com/group/topic/260821097/,不加糖2358,https://www.douban.com/people/102271244/,12,2022-02-23 20:59:00
华润国际小区 押一付一 无中介 接送到地铁瀛海 宋家庄,https://www.douban.com/group/topic/260821082/,呦吼吼,https://www.douban.com/people/223981649/,2,2022-02-23 20:59:00
转租常营6号线地铁站附近两居室一间次卧,https://www.douban.com/group/topic/260821056/,一,https://www.douban.com/people/249532881/,3,2022-02-23 20:58:00
转租6号线黄渠 民族家园小区 主卧独卫套间 一室一厅 4000月 无任何费用 空间足够大,https://www.douban.com/group/topic/260820933/,豆友～SHAO,https://www.douban.com/people/SHAO523/,0,2022-02-23 20:57:00
旧宫附近求合租求一居室,https://www.douban.com/group/topic/260820855/,小月月moon,https://www.douban.com/people/187822620/,0,2022-02-23 20:56:00
求租梵谷水郡 上东10 898 驼房营南里 南十里居 房,https://www.douban.com/group/topic/260820490/,小紫菜卷,https://www.douban.com/people/181601259/,2,2022-02-23 20:52:00
良乡大学城西站 恒大滨河左岸北区两居 房东直租，无中介费,https://www.douban.com/group/topic/260820423/,当时只道是寻常A,https://www.douban.com/people/217368450/,1,2022-02-23 20:51:00
已下架,https://www.douban.com/group/topic/260820334/,M______Y,https://www.douban.com/people/m______y/,10,2022-02-23 20:50:00
立水桥北京北小区，5号线13双轨交通，loft西向次卧，房东直租,https://www.douban.com/group/topic/260820200/,走走停停,https://www.douban.com/people/122337373/,0,2022-02-23 20:48:00
房东直租4号线西红门地铁，瑞海家园地铁五分钟，主卧独卫2700，主卧带阳台2200，次卧1800，无中介费跟服务费，可月付觉真实房源,https://www.douban.com/group/topic/260820039/,看月亮爬上来,https://www.douban.com/people/253792472/,0,2022-02-23 20:46:00
个人出租10号线丰台站 三环新城7号院 精装次卧  朝南  招女生合住,https://www.douban.com/group/topic/260820032/,為夢想而戰,https://www.douban.com/people/218738616/,6,2022-02-23 20:46:00
15号线后沙峪，步行10分钟到地铁站，loft精装合租，朝南厅卧1900，主卧1700，次卧1200，没有中介费服务费，望京通勤25分钟,https://www.douban.com/group/topic/260819984/,孔明,https://www.douban.com/people/222768392/,0,2022-02-23 20:46:00
★★出租五道口六道口地铁站附近大学周边精装好房！！整租分租都可以！！,https://www.douban.com/group/topic/260819764/,苏勇,https://www.douban.com/people/253964973/,0,2022-02-23 20:43:00
西土城牡丹园北医三院地铁10/19号线精装优质朝南大中卧出租，三家合租，采光超棒，价格实惠，看房电话15117997105v,https://www.douban.com/group/topic/260819690/,开心,https://www.douban.com/people/244303075/,0,2022-02-23 20:42:00
房东直租，4号线，西红门，精装主卧独卫2700，主卧2200，次卧1800，无中介费服务费，真实房源,https://www.douban.com/group/topic/260819631/,Paperman,https://www.douban.com/people/154184618/,0,2022-02-23 20:42:00
求9号线南段整租两居室  要正规小区  中介勿扰,https://www.douban.com/group/topic/260819571/,呀 3146861607,https://www.douban.com/people/184683142/,1,2022-02-23 20:41:00
蒲黄榆超大主卧合租，装修好，1600/月，限女生,https://www.douban.com/group/topic/260819511/,念姝,https://www.douban.com/people/150596119/,1,2022-02-23 20:40:00
10号线十里河/14号线北工大附近合租个人找室友,https://www.douban.com/group/topic/260819488/,想我了没有,https://www.douban.com/people/chouss250/,1,2022-02-23 20:40:00
【转租】❗️❗️❗️,https://www.douban.com/group/topic/260819400/,Cherry,https://www.douban.com/people/130699581/,5,2022-02-23 20:39:00
个人转租｜牡丹园两居室次卧出租,https://www.douban.com/group/topic/260819343/,Nina🍁,https://www.douban.com/people/180681783/,3,2022-02-23 20:38:00
转租长阳站附近,https://www.douban.com/group/topic/260819217/,沐辰,https://www.douban.com/people/244945576/,0,2022-02-23 20:37:00
个人转租 南法信 旭辉26街区南区 一居室 近15号线地铁,https://www.douban.com/group/topic/260819209/,豆友197928778,https://www.douban.com/people/197928778/,0,2022-02-23 20:37:00
【房东直租中介勿扰】西二旗回龙观公园悦府3月起租,https://www.douban.com/group/topic/260819193/,大大,https://www.douban.com/people/213240141/,0,2022-02-23 20:37:00
宋家庄地铁 主卧阳台2300元每月 无中介费 服务费 朝南向 家具家电齐全 实拍照片☎️18854826875微信同号,https://www.douban.com/group/topic/260819118/,柴柴,https://www.douban.com/people/221919458/,0,2022-02-23 20:36:00
西二旗小米百度快手地铁站附近。,https://www.douban.com/group/topic/260819007/,张,https://www.douban.com/people/190663100/,0,2022-02-23 20:34:00
地铁六号线褡裢坡南向大卧室直租集中供暖,https://www.douban.com/group/topic/260818994/,往事,https://www.douban.com/people/251329792/,0,2022-02-23 20:34:00
16号线西北旺转租,https://www.douban.com/group/topic/260818881/,安安,https://www.douban.com/people/231942224/,4,2022-02-23 20:33:00
求租，3000内，菩提园附近房子,https://www.douban.com/group/topic/260818858/,琦琦,https://www.douban.com/people/181280834/,1,2022-02-23 20:33:00
个人吉屋短期转租｜北京常营精装开间,https://www.douban.com/group/topic/260818818/,豪朋友,https://www.douban.com/people/124217991/,0,2022-02-23 20:32:00
房租转租,https://www.douban.com/group/topic/260818595/,℡、－,https://www.douban.com/people/217358761/,0,2022-02-23 20:30:00
昌平回龙观地铁附近别墅分租，3000-7000都有，车位两个,https://www.douban.com/group/topic/260818447/,原来是清清呀,https://www.douban.com/people/160801175/,2,2022-02-23 20:28:00
地铁六号线褡裢坡南向主卧出租,https://www.douban.com/group/topic/260818225/,九月,https://www.douban.com/people/243775456/,3,2022-02-23 20:26:00
清河 上地 永泰庄 学院路附近主卧带阳台,https://www.douban.com/group/topic/260818120/,OK了啦,https://www.douban.com/people/199837570/,0,2022-02-23 20:25:00
西北旺地铁站软件园二期，永丰产业园1.7公里，永靓家园主卧次卧厅卧出租，精装修，小区环境好，集体供暖。18511123635,https://www.douban.com/group/topic/260818060/,原点,https://www.douban.com/people/242659666/,1,2022-02-23 20:24:00
房东直租  劲松小区小次卧,https://www.douban.com/group/topic/260818041/,容青夏,https://www.douban.com/people/163258321/,1,2022-02-23 20:23:00
已出租,https://www.douban.com/group/topic/260817986/,兰英666,https://www.douban.com/people/199300265/,2,2022-02-23 20:23:00
出租门头沟西山天璟两居室全新家居,https://www.douban.com/group/topic/260817887/,好多废话啊宝贝,https://www.douban.com/people/88436670/,0,2022-02-23 20:22:00
个人急转1800  孙河 康营家园,https://www.douban.com/group/topic/260817844/,爱与诚,https://www.douban.com/people/229175843/,5,2022-02-23 20:21:00
万和嘉园一区，离西二旗地铁站1.8公里,https://www.douban.com/group/topic/260817670/,yyds,https://www.douban.com/people/l0000000000l/,0,2022-02-23 20:19:00
张自忠路地铁20米。段祺瑞执政府。两居室出租，带车位。,https://www.douban.com/group/topic/260817437/,上心,https://www.douban.com/people/250282114/,0,2022-02-23 20:17:00
求租6号线草房常营十里堡一居室,https://www.douban.com/group/topic/260817432/,豆友MyEPgmNGgI,https://www.douban.com/people/249039316/,2,2022-02-23 20:17:00
【求租】昌平沙河开间,https://www.douban.com/group/topic/260817407/,小小,https://www.douban.com/people/218777064/,4,2022-02-23 20:16:00
石景山永乐小区一居室 朝南电梯房,https://www.douban.com/group/topic/260817039/,🍇,https://www.douban.com/people/146836009/,1,2022-02-23 20:12:00
海淀西二旗140平大三居出租,https://www.douban.com/group/topic/260816967/,观者,https://www.douban.com/people/244744877/,11,2022-02-23 20:11:00
望京单人床出租，限女生1800/月,https://www.douban.com/group/topic/260816902/,豆友200846121,https://www.douban.com/people/200846121/,0,2022-02-23 20:10:00
【转租】超高性价比一室一厅公寓转租！,https://www.douban.com/group/topic/260816754/,August,https://www.douban.com/people/88917641/,3,2022-02-23 20:09:00
转租国贸二居室主卧/次卧,https://www.douban.com/group/topic/260816703/,欣一,https://www.douban.com/people/189515846/,2,2022-02-23 20:08:00
东城区/两居室,https://www.douban.com/group/topic/260816014/,豆友1eced.1037,https://www.douban.com/people/248734258/,0,2022-02-23 20:00:00
龙泽新龙城一期个人转租,https://www.douban.com/group/topic/260815808/,一只小小猪🐷,https://www.douban.com/people/207882727/,5,2022-02-23 19:57:00
转租soco公社52平一居，房东直签无中介费5500,https://www.douban.com/group/topic/260815786/,二月春风似砍刀,https://www.douban.com/people/97792669/,11,2022-02-23 19:57:00
回龙观新村东区,https://www.douban.com/group/topic/260815577/,UNdo,https://www.douban.com/people/230582402/,0,2022-02-23 19:54:00
管庄站  快2公交到国贸半小时 京通苑小区  主卧阳台,https://www.douban.com/group/topic/260815391/,阿木！,https://www.douban.com/people/248905608/,2,2022-02-23 19:52:00
出租4号线枣园站，首开康乃馨城次卧1300包网费,https://www.douban.com/group/topic/260815173/,豆友222335430,https://www.douban.com/people/222335430/,0,2022-02-23 19:50:00
六号线常营精装朝南主卧带阳台价格便宜,https://www.douban.com/group/topic/260814985/,栀臻,https://www.douban.com/people/251652365/,2,2022-02-23 19:47:00
6号线青年路到常营300mi无中介费1790-3390可月付需要加微18692798675！！,https://www.douban.com/group/topic/260814949/,╮微笑姑孃╭,https://www.douban.com/people/250868311/,0,2022-02-23 19:47:00
转个人公寓,https://www.douban.com/group/topic/260814828/,蓝色泡沫,https://www.douban.com/people/97036139/,0,2022-02-23 19:45:00
5号线 北苑路北 大屯路东 立水桥 需要租房的请看过来 无中介费无服务费,https://www.douban.com/group/topic/260814811/,铁锤,https://www.douban.com/people/246298553/,0,2022-02-23 19:45:00
地铁13号线西二旗地铁站优质房源出租 主卧阳台 采光嘎嘎好正南方 设备齐全 拎包入住 15026471041 v同步,https://www.douban.com/group/topic/260814807/,那个男孩,https://www.douban.com/people/241095266/,2,2022-02-23 19:45:00
13号线 龙泽站，回龙观 龙腾四 三家两卫 两家用一个卫生间 朝南卧室2800,https://www.douban.com/group/topic/260814797/,租房丫丫,https://www.douban.com/people/renshuaishuai/,0,2022-02-23 19:45:00
求整租！8/13号线 回龙观、霍营、育新、永泰附件的标准一居室或者二室。,https://www.douban.com/group/topic/260814794/,Shmily,https://www.douban.com/people/248424082/,4,2022-02-23 19:45:00
15号线后沙峪，步行10分钟到地铁站，loft精装2户合租主卧2500，独卫，大阳台，可整租可分租，没有中介费服务费，望京通勤25分钟,https://www.douban.com/group/topic/260814698/,悠悠风铃,https://www.douban.com/people/78847801/,0,2022-02-23 19:43:00
出租 将台14号线酒仙桥将台路 将府家园 电子城小区3家合租大次卧双窗户2700随时入住,https://www.douban.com/group/topic/260814639/,2849855885,https://www.douban.com/people/237155492/,2,2022-02-23 19:43:00
女生求租,https://www.douban.com/group/topic/260814622/,JOE,https://www.douban.com/people/211235006/,17,2022-02-23 19:43:00
知春路北航南门致真大厦地铁旁碧兴园小区精装朝南次卧出租，房屋干净，价格实惠，配套齐全，随时看房入住，15117997105v,https://www.douban.com/group/topic/260814613/,豆友Zwmyjj3Hrs,https://www.douban.com/people/245849910/,0,2022-02-23 19:42:00
次卧低价出租！！ 立水桥合立方小区，三室两卫   朝南，人少面积大，地铁对面，黄金位置15311991005,https://www.douban.com/group/topic/260814588/,陪着你颓废,https://www.douban.com/people/251829769/,0,2022-02-23 19:42:00
🚇6号线连心园 精装主卧独卫,https://www.douban.com/group/topic/260814587/,小豆芽,https://www.douban.com/people/250656836/,3,2022-02-23 19:42:00
海淀16号线西北旺后厂村芳怡园永靓家园精装。合租主卧次卧临近软件园0中介费包物业取暖！,https://www.douban.com/group/topic/260814470/,心缘之梦,https://www.douban.com/people/251829078/,0,2022-02-23 19:41:00
望京阜通站  凯德茂  福码大厦 利星行 中央美术学院 望京医院 花家地精装两居7000+交通便利  双向朝南,https://www.douban.com/group/topic/260814429/,奔跑吧青年,https://www.douban.com/people/250633703/,2,2022-02-23 19:40:00
